날짜,노선번호,역/정류장명,승차인원,하차인원,교통수단
20230901,141번(도봉산~염곡동),,202.0,278.0,버스
20230901,141번(도봉산~염곡동),,181.0,222.0,버스
20230901,141번(도봉산~염곡동),,380.0,132.0,버스
20230901,141번(도봉산~염곡동),,478.0,150.0,버스
20230901,141번(도봉산~염곡동),,228.0,94.0,버스
20230901,141번(도봉산~염곡동),,192.0,121.0,버스
20230901,141번(도봉산~염곡동),,145.0,237.0,버스
20230901,141번(도봉산~염곡동),,181.0,135.0,버스
20230901,141번(도봉산~염곡동),,248.0,327.0,버스
20230901,141번(도봉산~염곡동),,184.0,195.0,버스
20230901,141번(도봉산~염곡동),,314.0,208.0,버스
20230901,141번(도봉산~염곡동),,306.0,311.0,버스
20230901,141번(도봉산~염곡동),,167.0,298.0,버스
20230901,141번(도봉산~염곡동),,340.0,209.0,버스
20230901,141번(도봉산~염곡동),,104.0,214.0,버스
20230901,141번(도봉산~염곡동),,101.0,305.0,버스
20230901,141번(도봉산~염곡동),,194.0,495.0,버스
20230901,141번(도봉산~염곡동),,151.0,390.0,버스
20230901,141번(도봉산~염곡동),,144.0,229.0,버스
20230901,141번(도봉산~염곡동),,0.0,184.0,버스
20230901,141번(도봉산~염곡동),,45.0,13.0,버스
20230901,141번(도봉산~염곡동),,4.0,87.0,버스
20230901,141번(도봉산~염곡동),,112.0,180.0,버스
20230901,141번(도봉산~염곡동),,153.0,217.0,버스
20230901,141번(도봉산~염곡동),,198.0,270.0,버스
20230901,141번(도봉산~염곡동),,140.0,165.0,버스
20230901,141번(도봉산~염곡동),,605.0,240.0,버스
20230901,141번(도봉산~염곡동),,161.0,223.0,버스
20230901,141번(도봉산~염곡동),,112.0,310.0,버스
20230901,141번(도봉산~염곡동),,59.0,181.0,버스
20230901,141번(도봉산~염곡동),,69.0,117.0,버스
20230901,141번(도봉산~염곡동),,63.0,112.0,버스
20230901,141번(도봉산~염곡동),,237.0,197.0,버스
20230901,141번(도봉산~염곡동),,118.0,37.0,버스
20230901,141번(도봉산~염곡동),,89.0,66.0,버스
20230901,141번(도봉산~염곡동),,94.0,196.0,버스
20230901,141번(도봉산~염곡동),,129.0,245.0,버스
20230901,141번(도봉산~염곡동),,22.0,104.0,버스
20230901,141번(도봉산~염곡동),,125.0,215.0,버스
20230901,141번(도봉산~염곡동),,69.0,11.0,버스
20230901,141번(도봉산~염곡동),,313.0,56.0,버스
20230901,141번(도봉산~염곡동),,195.0,97.0,버스
20230901,141번(도봉산~염곡동),,212.0,64.0,버스
20230901,141번(도봉산~염곡동),,97.0,62.0,버스
20230901,141번(도봉산~염곡동),,92.0,175.0,버스
20230901,141번(도봉산~염곡동),,177.0,279.0,버스
20230901,141번(도봉산~염곡동),,380.0,567.0,버스
20230901,141번(도봉산~염곡동),,28.0,192.0,버스
20230901,141번(도봉산~염곡동),,89.0,246.0,버스
20230901,141번(도봉산~염곡동),,11.0,229.0,버스
20230901,141번(도봉산~염곡동),,167.0,186.0,버스
20230901,141번(도봉산~염곡동),,319.0,137.0,버스
20230901,141번(도봉산~염곡동),,178.0,125.0,버스
20230901,141번(도봉산~염곡동),,145.0,125.0,버스
20230901,141번(도봉산~염곡동),,378.0,281.0,버스
20230901,141번(도봉산~염곡동),,229.0,146.0,버스
20230901,141번(도봉산~염곡동),,414.0,139.0,버스
20230901,142번(도봉동~고속터미널),,278.0,325.0,버스
20230901,142번(도봉동~고속터미널),,396.0,18.0,버스
20230901,142번(도봉동~고속터미널),,497.0,444.0,버스
20230901,142번(도봉동~고속터미널),,293.0,171.0,버스
20230901,142번(도봉동~고속터미널),,43.0,359.0,버스
20230901,142번(도봉동~고속터미널),,382.0,314.0,버스
20230901,142번(도봉동~고속터미널),,225.0,315.0,버스
20230901,142번(도봉동~고속터미널),,491.0,262.0,버스
20230901,142번(도봉동~고속터미널),,325.0,401.0,버스
20230901,142번(도봉동~고속터미널),,347.0,228.0,버스
20230901,142번(도봉동~고속터미널),,117.0,288.0,버스
20230901,142번(도봉동~고속터미널),,84.0,226.0,버스
20230901,142번(도봉동~고속터미널),,30.0,183.0,버스
20230901,142번(도봉동~고속터미널),,169.0,342.0,버스
20230901,142번(도봉동~고속터미널),,219.0,209.0,버스
20230901,142번(도봉동~고속터미널),,160.0,206.0,버스
20230901,142번(도봉동~고속터미널),,281.0,136.0,버스
20230901,142번(도봉동~고속터미널),,113.0,189.0,버스
20230901,142번(도봉동~고속터미널),,401.0,154.0,버스
20230901,142번(도봉동~고속터미널),,196.0,218.0,버스
20230901,142번(도봉동~고속터미널),,213.0,37.0,버스
20230901,142번(도봉동~고속터미널),,143.0,43.0,버스
20230901,142번(도봉동~고속터미널),,239.0,93.0,버스
20230901,142번(도봉동~고속터미널),,255.0,148.0,버스
20230901,142번(도봉동~고속터미널),,289.0,244.0,버스
20230901,142번(도봉동~고속터미널),,204.0,461.0,버스
20230901,142번(도봉동~고속터미널),,140.0,97.0,버스
20230901,142번(도봉동~고속터미널),,198.0,163.0,버스
20230901,142번(도봉동~고속터미널),,117.0,123.0,버스
20230901,142번(도봉동~고속터미널),,451.0,537.0,버스
20230901,142번(도봉동~고속터미널),,13.0,285.0,버스
20230901,142번(도봉동~고속터미널),,238.0,3.0,버스
20230901,142번(도봉동~고속터미널),,184.0,4.0,버스
20230901,142번(도봉동~고속터미널),,184.0,119.0,버스
20230901,142번(도봉동~고속터미널),,77.0,535.0,버스
20230901,142번(도봉동~고속터미널),,341.0,267.0,버스
20230901,142번(도봉동~고속터미널),,206.0,135.0,버스
20230901,142번(도봉동~고속터미널),,288.0,156.0,버스
20230901,142번(도봉동~고속터미널),,195.0,312.0,버스
20230901,142번(도봉동~고속터미널),,280.0,158.0,버스
20230901,142번(도봉동~고속터미널),,287.0,204.0,버스
20230901,142번(도봉동~고속터미널),,479.0,407.0,버스
20230901,142번(도봉동~고속터미널),,191.0,285.0,버스
20230901,142번(도봉동~고속터미널),,379.0,203.0,버스
20230901,142번(도봉동~고속터미널),,2.0,189.0,버스
20230901,142번(도봉동~고속터미널),,112.0,209.0,버스
20230901,142번(도봉동~고속터미널),,148.0,241.0,버스
20230901,142번(도봉동~고속터미널),,178.0,284.0,버스
20230901,142번(도봉동~고속터미널),,443.0,128.0,버스
20230901,142번(도봉동~고속터미널),,139.0,171.0,버스
20230901,142번(도봉동~고속터미널),,578.0,237.0,버스
20230901,142번(도봉동~고속터미널),,140.0,214.0,버스
20230901,142번(도봉동~고속터미널),,129.0,278.0,버스
20230901,142번(도봉동~고속터미널),,153.0,469.0,버스
20230901,142번(도봉동~고속터미널),,51.0,220.0,버스
20230901,142번(도봉동~고속터미널),,78.0,210.0,버스
20230901,142번(도봉동~고속터미널),,300.0,338.0,버스
20230901,142번(도봉동~고속터미널),,389.0,237.0,버스
20230901,142번(도봉동~고속터미널),,455.0,92.0,버스
20230901,142번(도봉동~고속터미널),,350.0,270.0,버스
20230901,142번(도봉동~고속터미널),,162.0,128.0,버스
20230901,142번(도봉동~고속터미널),,310.0,252.0,버스
20230901,142번(도봉동~고속터미널),,302.0,177.0,버스
20230901,142번(도봉동~고속터미널),,152.0,261.0,버스
20230901,142번(도봉동~고속터미널),,185.0,31.0,버스
20230901,142번(도봉동~고속터미널),,210.0,187.0,버스
20230901,142번(도봉동~고속터미널),,435.0,388.0,버스
20230901,142번(도봉동~고속터미널),,427.0,221.0,버스
20230901,142번(도봉동~고속터미널),,263.0,170.0,버스
20230901,142번(도봉동~고속터미널),,285.0,490.0,버스
20230901,142번(도봉동~고속터미널),,88.0,558.0,버스
20230901,142번(도봉동~고속터미널),,56.0,59.0,버스
20230901,142번(도봉동~고속터미널),,675.0,630.0,버스
20230901,142번(도봉동~고속터미널),,687.0,558.0,버스
20230901,142번(도봉동~고속터미널),,225.0,367.0,버스
20230901,142번(도봉동~고속터미널),,225.0,161.0,버스
20230901,142번(도봉동~고속터미널),,346.0,364.0,버스
20230901,142번(도봉동~고속터미널),,18.0,224.0,버스
20230901,142번(도봉동~고속터미널),,274.0,141.0,버스
20230901,142번(도봉동~고속터미널),,170.0,118.0,버스
20230901,142번(도봉동~고속터미널),,166.0,124.0,버스
20230901,142번(도봉동~고속터미널),,320.0,272.0,버스
20230901,142번(도봉동~고속터미널),,160.0,306.0,버스
20230901,142번(도봉동~고속터미널),,205.0,150.0,버스
20230901,142번(도봉동~고속터미널),,84.0,278.0,버스
20230901,142번(도봉동~고속터미널),,319.0,250.0,버스
20230901,142번(도봉동~고속터미널),,337.0,368.0,버스
20230901,142번(도봉동~고속터미널),,266.0,363.0,버스
20230901,142번(도봉동~고속터미널),,195.0,192.0,버스
20230901,142번(도봉동~고속터미널),,298.0,164.0,버스
20230901,142번(도봉동~고속터미널),,200.0,251.0,버스
20230901,142번(도봉동~고속터미널),,105.0,147.0,버스
20230901,142번(도봉동~고속터미널),,221.0,171.0,버스
20230901,142번(도봉동~고속터미널),,166.0,295.0,버스
20230901,142번(도봉동~고속터미널),,397.0,353.0,버스
20230901,142번(도봉동~고속터미널),,148.0,163.0,버스
20230901,142번(도봉동~고속터미널),,811.0,216.0,버스
20230901,142번(도봉동~고속터미널),,221.0,409.0,버스
20230901,142번(도봉동~고속터미널),,294.0,233.0,버스
20230901,142번(도봉동~고속터미널),,194.0,305.0,버스
20230901,142번(도봉동~고속터미널),,205.0,260.0,버스
20230901,142번(도봉동~고속터미널),,352.0,235.0,버스
20230901,142번(도봉동~고속터미널),,46.0,151.0,버스
20230901,142번(도봉동~고속터미널),,403.0,207.0,버스
20230901,142번(도봉동~고속터미널),,791.0,725.0,버스
20230901,142번(도봉동~고속터미널),,98.0,158.0,버스
20230901,143번(정릉~개포동),,419.0,231.0,버스
20230901,143번(정릉~개포동),,762.0,263.0,버스
20230901,143번(정릉~개포동),,305.0,309.0,버스
20230901,143번(정릉~개포동),,738.0,9.0,버스
20230901,143번(정릉~개포동),,188.0,82.0,버스
20230901,143번(정릉~개포동),,13.0,121.0,버스
20230901,143번(정릉~개포동),,537.0,409.0,버스
20230901,143번(정릉~개포동),,360.0,388.0,버스
20230901,143번(정릉~개포동),,406.0,43.0,버스
20230901,143번(정릉~개포동),,25.0,234.0,버스
20230901,143번(정릉~개포동),,507.0,145.0,버스
20230902,100번(하계동~용산구청),,184.0,155.0,버스
20230902,100번(하계동~용산구청),,117.0,55.0,버스
20230902,100번(하계동~용산구청),,154.0,55.0,버스
20230902,100번(하계동~용산구청),,54.0,27.0,버스
20230902,100번(하계동~용산구청),,114.0,203.0,버스
20230902,100번(하계동~용산구청),,115.0,85.0,버스
20230902,100번(하계동~용산구청),,58.0,242.0,버스
20230902,100번(하계동~용산구청),,90.0,104.0,버스
20230902,100번(하계동~용산구청),,43.0,82.0,버스
20230902,100번(하계동~용산구청),,38.0,87.0,버스
20230902,100번(하계동~용산구청),,27.0,2.0,버스
20230902,100번(하계동~용산구청),,205.0,80.0,버스
20230902,100번(하계동~용산구청),,196.0,45.0,버스
20230902,100번(하계동~용산구청),,104.0,17.0,버스
20230902,100번(하계동~용산구청),,410.0,34.0,버스
20230902,100번(하계동~용산구청),,161.0,32.0,버스
20230902,100번(하계동~용산구청),,194.0,71.0,버스
20230902,100번(하계동~용산구청),,95.0,204.0,버스
20230902,100번(하계동~용산구청),,37.0,335.0,버스
20230902,100번(하계동~용산구청),,15.0,110.0,버스
20230902,100번(하계동~용산구청),,31.0,90.0,버스
20230902,100번(하계동~용산구청),,94.0,183.0,버스
20230902,100번(하계동~용산구청),,54.0,80.0,버스
20230902,100번(하계동~용산구청),,259.0,121.0,버스
20230902,100번(하계동~용산구청),,7.0,39.0,버스
20230902,100번(하계동~용산구청),,34.0,1.0,버스
20230902,100번(하계동~용산구청),,14.0,0.0,버스
20230902,100번(하계동~용산구청),,111.0,13.0,버스
20230902,100번(하계동~용산구청),,46.0,34.0,버스
20230902,100번(하계동~용산구청),,156.0,27.0,버스
20230902,100번(하계동~용산구청),,97.0,25.0,버스
20230902,100번(하계동~용산구청),,215.0,40.0,버스
20230902,100번(하계동~용산구청),,336.0,151.0,버스
20230902,100번(하계동~용산구청),,165.0,167.0,버스
20230902,100번(하계동~용산구청),,230.0,103.0,버스
20230902,100번(하계동~용산구청),,310.0,168.0,버스
20230902,100번(하계동~용산구청),,197.0,40.0,버스
20230902,100번(하계동~용산구청),,50.0,86.0,버스
20230902,100번(하계동~용산구청),,191.0,206.0,버스
20230902,100번(하계동~용산구청),,91.0,228.0,버스
20230902,100번(하계동~용산구청),,193.0,217.0,버스
20230902,100번(하계동~용산구청),,133.0,287.0,버스
20230902,100번(하계동~용산구청),,225.0,112.0,버스
20230902,100번(하계동~용산구청),,155.0,105.0,버스
20230902,100번(하계동~용산구청),,208.0,199.0,버스
20230902,100번(하계동~용산구청),,44.0,68.0,버스
20230902,100번(하계동~용산구청),,20.0,125.0,버스
20230902,100번(하계동~용산구청),,131.0,275.0,버스
20230902,100번(하계동~용산구청),,163.0,237.0,버스
20230902,100번(하계동~용산구청),,139.0,161.0,버스
20230902,100번(하계동~용산구청),,204.0,141.0,버스
20230902,100번(하계동~용산구청),,172.0,209.0,버스
20230902,100번(하계동~용산구청),,9.0,58.0,버스
20230902,100번(하계동~용산구청),,33.0,179.0,버스
20230902,100번(하계동~용산구청),,19.0,125.0,버스
20230902,100번(하계동~용산구청),,5.0,28.0,버스
20230902,100번(하계동~용산구청),,6.0,63.0,버스
20230902,100번(하계동~용산구청),,0.0,9.0,버스
20230902,100번(하계동~용산구청),,103.0,194.0,버스
20230902,100번(하계동~용산구청),,92.0,347.0,버스
20230902,100번(하계동~용산구청),,359.0,161.0,버스
20230902,100번(하계동~용산구청),,104.0,89.0,버스
20230902,100번(하계동~용산구청),,112.0,198.0,버스
20230902,100번(하계동~용산구청),,71.0,17.0,버스
20230902,100번(하계동~용산구청),,74.0,59.0,버스
20230902,100번(하계동~용산구청),,178.0,76.0,버스
20230902,100번(하계동~용산구청),,281.0,56.0,버스
20230902,100번(하계동~용산구청),,59.0,43.0,버스
20230902,100번(하계동~용산구청),,130.0,209.0,버스
20230902,100번(하계동~용산구청),,165.0,159.0,버스
20230902,100번(하계동~용산구청),,95.0,165.0,버스
20230902,100번(하계동~용산구청),,104.0,9.0,버스
20230902,100번(하계동~용산구청),,49.0,169.0,버스
20230902,100번(하계동~용산구청),,110.0,128.0,버스
20230902,100번(하계동~용산구청),,65.0,217.0,버스
20230902,100번(하계동~용산구청),,59.0,8.0,버스
20230902,100번(하계동~용산구청),,16.0,4.0,버스
20230902,100번(하계동~용산구청),,43.0,81.0,버스
20230902,100번(하계동~용산구청),,0.0,2.0,버스
20230902,100번(하계동~용산구청),,6.0,0.0,버스
20230902,100번(하계동~용산구청),,95.0,116.0,버스
20230902,100번(하계동~용산구청),,42.0,399.0,버스
20230902,100번(하계동~용산구청),,4.0,13.0,버스
20230902,100번(하계동~용산구청),,137.0,92.0,버스
20230902,100번(하계동~용산구청),,4.0,156.0,버스
20230902,100번(하계동~용산구청),,0.0,18.0,버스
20230902,100번(하계동~용산구청),,94.0,93.0,버스
20230902,100번(하계동~용산구청),,300.0,93.0,버스
20230902,100번(하계동~용산구청),,51.0,165.0,버스
20230902,100번(하계동~용산구청),,249.0,133.0,버스
20230902,100번(하계동~용산구청),,140.0,192.0,버스
20230902,100번(하계동~용산구청),,191.0,113.0,버스
20230902,100번(하계동~용산구청),,75.0,135.0,버스
20230902,100번(하계동~용산구청),,199.0,48.0,버스
20230902,100번(하계동~용산구청),,52.0,173.0,버스
20230902,100번(하계동~용산구청),,272.0,68.0,버스
20230902,100번(하계동~용산구청),,39.0,117.0,버스
20230902,100번(하계동~용산구청),,441.0,82.0,버스
20230902,100번(하계동~용산구청),,81.0,31.0,버스
20230902,100번(하계동~용산구청),,84.0,103.0,버스
20230902,100번(하계동~용산구청),,266.0,174.0,버스
20230902,100번(하계동~용산구청),,41.0,31.0,버스
20230902,100번(하계동~용산구청),,69.0,69.0,버스
20230902,100번(하계동~용산구청),,47.0,27.0,버스
20230902,100번(하계동~용산구청),,110.0,64.0,버스
20230902,100번(하계동~용산구청),,143.0,184.0,버스
20230902,100번(하계동~용산구청),,65.0,52.0,버스
20230902,100번(하계동~용산구청),,86.0,51.0,버스
20230902,100번(하계동~용산구청),,155.0,64.0,버스
20230902,100번(하계동~용산구청),,107.0,189.0,버스
20230902,100번(하계동~용산구청),,95.0,81.0,버스
20230902,100번(하계동~용산구청),,66.0,139.0,버스
20230902,100번(하계동~용산구청),,133.0,92.0,버스
20230902,100번(하계동~용산구청),,105.0,129.0,버스
20230902,100번(하계동~용산구청),,126.0,359.0,버스
20230902,100번(하계동~용산구청),,140.0,58.0,버스
20230902,100번(하계동~용산구청),,138.0,358.0,버스
20230902,100번(하계동~용산구청),,39.0,178.0,버스
20230902,100번(하계동~용산구청),,19.0,117.0,버스
20230902,100번(하계동~용산구청),,65.0,52.0,버스
20230902,100번(하계동~용산구청),,347.0,117.0,버스
20230902,100번(하계동~용산구청),,149.0,159.0,버스
20230902,101번(화계사~동대문),,48.0,7.0,버스
20230902,101번(화계사~동대문),,36.0,227.0,버스
20230902,101번(화계사~동대문),,707.0,180.0,버스
20230902,101번(화계사~동대문),,204.0,251.0,버스
20230902,101번(화계사~동대문),,15.0,115.0,버스
20230902,101번(화계사~동대문),,182.0,104.0,버스
20230902,101번(화계사~동대문),,51.0,317.0,버스
20230902,101번(화계사~동대문),,77.0,41.0,버스
20230902,101번(화계사~동대문),,103.0,262.0,버스
20230902,101번(화계사~동대문),,175.0,9.0,버스
20230902,101번(화계사~동대문),,2.0,79.0,버스
20230902,101번(화계사~동대문),,1.0,73.0,버스
20230902,101번(화계사~동대문),,36.0,158.0,버스
20230902,101번(화계사~동대문),,302.0,223.0,버스
20230902,101번(화계사~동대문),,218.0,691.0,버스
20230902,101번(화계사~동대문),,178.0,72.0,버스
20230902,101번(화계사~동대문),,184.0,233.0,버스
20230902,101번(화계사~동대문),,129.0,136.0,버스
20230902,101번(화계사~동대문),,524.0,429.0,버스
20230902,101번(화계사~동대문),,228.0,223.0,버스
20230902,101번(화계사~동대문),,353.0,103.0,버스
20230902,101번(화계사~동대문),,305.0,112.0,버스
20230902,101번(화계사~동대문),,140.0,227.0,버스
20230902,101번(화계사~동대문),,173.0,156.0,버스
20230902,101번(화계사~동대문),,267.0,134.0,버스
20230902,101번(화계사~동대문),,184.0,151.0,버스
20230902,101번(화계사~동대문),,94.0,443.0,버스
20230902,101번(화계사~동대문),,65.0,85.0,버스
20230902,101번(화계사~동대문),,163.0,158.0,버스
20230902,101번(화계사~동대문),,120.0,94.0,버스
20230902,101번(화계사~동대문),,169.0,122.0,버스
20230902,101번(화계사~동대문),,138.0,243.0,버스
20230902,101번(화계사~동대문),,215.0,167.0,버스
20230902,101번(화계사~동대문),,60.0,0.0,버스
20230902,101번(화계사~동대문),,49.0,1.0,버스
20230902,101번(화계사~동대문),,406.0,273.0,버스
20230902,101번(화계사~동대문),,187.0,170.0,버스
20230902,101번(화계사~동대문),,192.0,216.0,버스
20230902,101번(화계사~동대문),,0.0,56.0,버스
20230902,101번(화계사~동대문),,4.0,58.0,버스
20230902,101번(화계사~동대문),,343.0,26.0,버스
20230902,101번(화계사~동대문),,222.0,9.0,버스
20230902,101번(화계사~동대문),,261.0,35.0,버스
20230902,101번(화계사~동대문),,500.0,97.0,버스
20230902,101번(화계사~동대문),,79.0,494.0,버스
20230902,101번(화계사~동대문),,33.0,144.0,버스
20230902,101번(화계사~동대문),,15.0,194.0,버스
20230902,101번(화계사~동대문),,21.0,215.0,버스
20230902,101번(화계사~동대문),,83.0,136.0,버스
20230902,101번(화계사~동대문),,134.0,208.0,버스
20230902,101번(화계사~동대문),,181.0,236.0,버스
20230902,101번(화계사~동대문),,104.0,147.0,버스
20230902,101번(화계사~동대문),,94.0,88.0,버스
20230902,101번(화계사~동대문),,391.0,449.0,버스
20230902,101번(화계사~동대문),,6.0,55.0,버스
20230902,101번(화계사~동대문),,89.0,241.0,버스
20230902,101번(화계사~동대문),,345.0,66.0,버스
20230902,101번(화계사~동대문),,341.0,37.0,버스
20230902,101번(화계사~동대문),,42.0,56.0,버스
20230902,101번(화계사~동대문),,209.0,167.0,버스
20230902,101번(화계사~동대문),,136.0,118.0,버스
20230902,101번(화계사~동대문),,113.0,152.0,버스
20230902,101번(화계사~동대문),,291.0,394.0,버스
20230902,101번(화계사~동대문),,20.0,51.0,버스
20230902,101번(화계사~동대문),,288.0,91.0,버스
20230902,101번(화계사~동대문),,149.0,23.0,버스
20230902,101번(화계사~동대문),,188.0,13.0,버스
20230902,101번(화계사~동대문),,173.0,30.0,버스
20230902,101번(화계사~동대문),,71.0,45.0,버스
20230902,101번(화계사~동대문),,146.0,67.0,버스
20230902,101번(화계사~동대문),,225.0,49.0,버스
20230902,101번(화계사~동대문),,378.0,79.0,버스
20230902,101번(화계사~동대문),,68.0,263.0,버스
20230902,101번(화계사~동대문),,67.0,285.0,버스
20230902,101번(화계사~동대문),,10.0,313.0,버스
20230902,101번(화계사~동대문),,96.0,173.0,버스
20230902,101번(화계사~동대문),,29.0,119.0,버스
20230902,101번(화계사~동대문),,11.0,114.0,버스
20230902,101번(화계사~동대문),,13.0,126.0,버스
20230902,101번(화계사~동대문),,56.0,17.0,버스
20230902,101번(화계사~동대문),,12.0,95.0,버스
20230902,101번(화계사~동대문),,77.0,20.0,버스
20230902,102번(상계동~동대문),,56.0,127.0,버스
20230902,102번(상계동~동대문),,24.0,81.0,버스
20230902,102번(상계동~동대문),,166.0,74.0,버스
20230902,102번(상계동~동대문),,551.0,16.0,버스
20230902,102번(상계동~동대문),,92.0,4.0,버스
20230902,102번(상계동~동대문),,0.0,84.0,버스
20230902,102번(상계동~동대문),,150.0,123.0,버스
20230902,102번(상계동~동대문),,66.0,171.0,버스
20230902,102번(상계동~동대문),,44.0,69.0,버스
20230902,102번(상계동~동대문),,296.0,100.0,버스
20230902,102번(상계동~동대문),,332.0,68.0,버스
20230902,102번(상계동~동대문),,300.0,64.0,버스
20230902,102번(상계동~동대문),,92.0,194.0,버스
20230902,102번(상계동~동대문),,77.0,178.0,버스
20230902,102번(상계동~동대문),,28.0,323.0,버스
20230902,102번(상계동~동대문),,82.0,196.0,버스
20230902,102번(상계동~동대문),,100.0,187.0,버스
20230902,102번(상계동~동대문),,171.0,115.0,버스
20230902,102번(상계동~동대문),,85.0,132.0,버스
20230902,102번(상계동~동대문),,66.0,244.0,버스
20230902,102번(상계동~동대문),,304.0,123.0,버스
20230902,102번(상계동~동대문),,127.0,73.0,버스
20230902,102번(상계동~동대문),,113.0,18.0,버스
20230902,102번(상계동~동대문),,176.0,30.0,버스
20230902,102번(상계동~동대문),,231.0,25.0,버스
20230902,102번(상계동~동대문),,219.0,419.0,버스
20230902,102번(상계동~동대문),,108.0,84.0,버스
20230902,102번(상계동~동대문),,197.0,115.0,버스
20230902,102번(상계동~동대문),,393.0,151.0,버스
20230902,102번(상계동~동대문),,177.0,96.0,버스
20230902,102번(상계동~동대문),,164.0,176.0,버스
20230902,102번(상계동~동대문),,198.0,180.0,버스
20230902,102번(상계동~동대문),,90.0,224.0,버스
20230902,102번(상계동~동대문),,16.0,158.0,버스
20230902,102번(상계동~동대문),,752.0,53.0,버스
20230902,102번(상계동~동대문),,251.0,138.0,버스
20230902,102번(상계동~동대문),,30.0,128.0,버스
20230902,102번(상계동~동대문),,153.0,268.0,버스
20230902,102번(상계동~동대문),,309.0,312.0,버스
20230902,102번(상계동~동대문),,345.0,144.0,버스
20230902,102번(상계동~동대문),,120.0,143.0,버스
20230902,102번(상계동~동대문),,242.0,127.0,버스
20230902,102번(상계동~동대문),,94.0,163.0,버스
20230902,102번(상계동~동대문),,56.0,369.0,버스
20230902,102번(상계동~동대문),,221.0,181.0,버스
20230902,102번(상계동~동대문),,76.0,125.0,버스
20230902,102번(상계동~동대문),,114.0,132.0,버스
20230902,102번(상계동~동대문),,140.0,160.0,버스
20230902,102번(상계동~동대문),,244.0,412.0,버스
20230902,102번(상계동~동대문),,257.0,156.0,버스
20230902,102번(상계동~동대문),,275.0,84.0,버스
20230902,102번(상계동~동대문),,202.0,145.0,버스
20230902,102번(상계동~동대문),,118.0,964.0,버스
20230902,102번(상계동~동대문),,327.0,258.0,버스
20230902,102번(상계동~동대문),,323.0,272.0,버스
20230902,102번(상계동~동대문),,25.0,0.0,버스
20230902,102번(상계동~동대문),,480.0,235.0,버스
20230902,102번(상계동~동대문),,4.0,435.0,버스
20230902,102번(상계동~동대문),,123.0,151.0,버스
20230902,102번(상계동~동대문),,8.0,0.0,버스
20230902,102번(상계동~동대문),,209.0,408.0,버스
20230902,102번(상계동~동대문),,143.0,233.0,버스
20230902,102번(상계동~동대문),,142.0,267.0,버스
20230902,102번(상계동~동대문),,219.0,45.0,버스
20230902,102번(상계동~동대문),,28.0,2.0,버스
20230902,102번(상계동~동대문),,18.0,81.0,버스
20230902,102번(상계동~동대문),,16.0,77.0,버스
20230902,102번(상계동~동대문),,37.0,88.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,147.0,177.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,111.0,338.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,111.0,239.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,0.0,258.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,310.0,2.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,134.0,4.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,1.0,138.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,152.0,265.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,136.0,100.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,335.0,185.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,328.0,551.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,9.0,1.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,233.0,253.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,163.0,487.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,622.0,227.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,136.0,126.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,122.0,127.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,231.0,63.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,173.0,33.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,124.0,73.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,287.0,108.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,237.0,140.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,82.0,48.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,135.0,82.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,361.0,203.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,282.0,107.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,442.0,131.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,208.0,91.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,276.0,356.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,204.0,119.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,156.0,72.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,133.0,67.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,124.0,78.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,188.0,108.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,290.0,59.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,307.0,229.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,89.0,293.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,211.0,283.0,버스
20230902,104번(강북청소년수련관난나~숭례문),,68.0,95.0,버스
